leg_id,agent_id,date,day,leg_role,activity_id,purpose,origin_zone,destination_zone,departure_time,planned_activity_start_time,earliest_feasible_departure,unconcentrated_departure_time,departure_time_concentrated,reliability_buffer_min,expected_arrival_time,actual_arrival_time,arrival_delay_minutes,on_time_arrival,activity_completed,late_but_reached,maximum_commute_time_exceeded,maximum_lateness_exceeded,completion_failure_reason,metro_origin_accessible,metro_destination_accessible,origin_feeder_mode,destination_feeder_mode,bus_metro_transfer_count,feeder_bus_time_minutes,feeder_bus_wait_minutes,feeder_bus_access_minutes,feeder_bus_in_vehicle_minutes,feeder_bus_fare_yuan,metro_main_time_minutes,origin_feeder_total_time_minutes,origin_feeder_access_minutes,origin_feeder_wait_minutes,destination_feeder_total_time_minutes,destination_feeder_access_minutes,destination_feeder_wait_minutes,final_attempt_departure_time,primary_mode,primary_failed,primary_failure_reason,fallback_attempted,fallback_succeeded,final_mode,itinerary_pattern,transport_succeeded,wait_minutes,failed_attempt_consumed_minutes,cumulative_wait_minutes,access_time_min,transfer_time_min,in_vehicle_time_min,total_travel_time_min,fare_yuan,final_speed_kmh,scenario_vc,weather_type_at_departure,weather_scenario,day_type,policy,experiment_condition,outdoor_exposure_minutes,heat_hazard_dose_c_min,age_vulnerability_weight,heat_risk_burden,rain_exposure_minutes
27-2026-07-07-L02,27,2026-07-07,Tuesday,return_home,activity-27-2026-07-07-003,return_home,Z1,Z3,2026-07-07 17:00:00,,,,False,8.0,,,,,,False,False,False,,True,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 17:00:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,7.5,0.0,7.5,2.0,0.0,20.697,30.197,26.52,22.14,0.863399,heavy_rain,W2,workday,P0_no_policy,P0_baseline,7.5,0.0,1.1,0.0,7.5
28-2026-07-07-L01,28,2026-07-07,Tuesday,outbound,activity-28-2026-07-07-002,work,Z4,Z7,2026-07-07 08:06:18.385920,2026-07-07 09:30:00,2026-07-07 07:30:00,2026-07-07 08:06:18.385920,False,5.0,2026-07-07 09:25:00,2026-07-07 09:25:00,0.0,True,True,False,False,False,,False,True,bus,walk,1,31.627,5.714,12.0,13.913,2.0,42.067,31.627,12.0,5.714,0.0,0.0,0.0,2026-07-07 08:06:18.385920,metro,False,,False,False,metro,walk-bus-walk-metro-walk,True,11.762,0.0,11.762,20.0,5.0,41.932,78.694,7.0,27.323,,heavy_rain,W2,workday,P0_no_policy,P0_baseline,31.762,0.0,1.1,0.0,31.762
28-2026-07-07-L02,28,2026-07-07,Tuesday,return_home,activity-28-2026-07-07-002,return_home,Z7,Z4,2026-07-07 17:30:00,,,,False,5.0,,,,,,False,False,False,,True,False,walk,bus,1,31.656,5.714,12.0,13.942,2.0,41.059,0.0,0.0,0.0,31.656,12.0,5.714,2026-07-07 17:30:00,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,10.754,0.0,10.754,20.0,5.0,41.961,77.715,7.0,27.304,,heavy_rain,W2,workday,P0_no_policy,P0_baseline,30.754,0.0,1.1,0.0,30.754
29-2026-07-07-L01,29,2026-07-07,Tuesday,outbound,activity-29-2026-07-07-002,work,Z6,Z6,2026-07-07 08:30:55.825500,2026-07-07 10:00:00,2026-07-07 08:00:00,2026-07-07 08:30:55.825500,False,10.0,2026-07-07 09:50:06.838140,2026-07-07 09:50:06.838140,0.0,True,True,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 08:30:55.825500,bus,False,,False,False,bus,walk-bus-walk,True,5.714,0.0,5.714,12.0,0.0,61.469,79.184,2.0,11.92,1.088889,heavy_rain,W2,workday,P0_no_policy,P0_baseline,17.714,0.0,1.1,0.0,17.714
29-2026-07-07-L02,29,2026-07-07,Tuesday,return_home,activity-29-2026-07-07-002,return_home,Z6,Z6,2026-07-07 19:00:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 19:00:00,bus,False,,False,False,bus,walk-bus-walk,True,6.857,0.0,6.857,12.0,0.0,55.617,74.474,2.0,13.175,0.802268,heavy_rain,W2,workday,P0_no_policy,P0_baseline,18.857,0.0,1.1,0.0,12.857
3-2026-07-07-L01,3,2026-07-07,Tuesday,outbound,activity-3-2026-07-07-002,work,Z2,Z3,2026-07-07 07:58:30.840000,2026-07-07 09:00:00,2026-07-07 07:00:00,2026-07-07 07:58:30.840000,False,5.0,2026-07-07 08:55:00,2026-07-07 08:55:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,56.486,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 07:58:30.840000,metro,False,,False,False,metro,walk-metro-walk,True,4.5,0.0,4.5,16.0,10.0,25.986,56.486,4.0,34.999,,heavy_rain,W2,workday,P0_no_policy,P0_baseline,20.5,0.0,1.0,0.0,20.5
3-2026-07-07-L02,3,2026-07-07,Tuesday,return_home,activity-3-2026-07-07-002,return_home,Z3,Z2,2026-07-07 17:00:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 17:00:00,bus,False,,False,False,bus,walk-bus-walk,True,4.5,0.0,4.5,8.0,0.0,83.597,96.097,2.0,11.967,0.863399,heavy_rain,W2,workday,P0_no_policy,P0_baseline,12.5,0.0,1.0,0.0,12.5
30-2026-07-07-L01,30,2026-07-07,Tuesday,outbound,activity-30-2026-07-07-003,work,Z1,Z3,2026-07-07 08:04:03.645780,2026-07-07 09:00:00,2026-07-07 07:00:00,2026-07-07 08:04:03.645780,False,5.0,2026-07-07 08:55:00,2026-07-07 08:55:00,0.0,True,True,False,False,False,,True,False,walk,bus,1,20.347,4.0,8.0,8.347,2.0,25.592,0.0,0.0,0.0,20.347,8.0,4.0,2026-07-07 08:04:03.645780,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,8.5,0.0,8.5,16.0,5.0,21.439,50.939,6.0,25.991,,heavy_rain,W2,workday,P0_no_policy,P0_baseline,24.5,0.0,1.1,0.0,24.5
30-2026-07-07-L02,30,2026-07-07,Tuesday,between_activities,activity-30-2026-07-07-004,shopping,Z3,Z1,2026-07-07 18:52:42.480000,2026-07-07 19:30:00,2026-07-07 18:00:00,2026-07-07 18:52:42.480000,False,5.0,2026-07-07 19:25:00,2026-07-07 19:25:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,32.292,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 18:52:42.480000,metro,False,,False,False,metro,walk-metro-walk,True,3.2,0.0,3.2,16.0,0.0,13.092,32.292,4.0,35.0,,heavy_rain,W2,workday,P0_no_policy,P0_baseline,19.2,0.0,1.1,0.0,19.2
30-2026-07-07-L03,30,2026-07-07,Tuesday,return_home,activity-30-2026-07-07-004,return_home,Z1,Z1,2026-07-07 20:00:00,,,,False,10.0,,,,,,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 20:00:00,bus,False,,False,False,bus,walk-bus-walk,True,11.0,0.0,11.0,8.0,0.0,12.417,31.417,2.0,16.195,0.339339,normal,W2,workday,P0_no_policy,P0_baseline,19.0,0.0,1.1,0.0,0
31-2026-07-07-L01,31,2026-07-07,Tuesday,outbound,activity-31-2026-07-07-002,work,Z2,Z1,2026-07-07 09:22:54.360000,2026-07-07 10:00:00,2026-07-07 08:00:00,2026-07-07 09:22:54.360000,False,5.0,2026-07-07 09:55:00,2026-07-07 09:55:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,32.094,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 09:22:54.360000,metro,False,,False,False,metro,walk-metro-walk,True,3.2,0.0,3.2,16.0,0.0,12.894,32.094,4.0,34.998,,heavy_rain,W2,workday,P0_no_policy,P0_baseline,19.2,0.0,1.1,0.0,19.2
31-2026-07-07-L02,31,2026-07-07,Tuesday,return_home,activity-31-2026-07-07-002,return_home,Z1,Z2,2026-07-07 20:00:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,34.894,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 20:00:00,metro,False,,False,False,metro,walk-metro-walk,True,6.0,0.0,6.0,16.0,0.0,12.894,34.894,4.0,34.998,,normal,W2,workday,P0_no_policy,P0_baseline,22.0,0.0,1.1,0.0,0
32-2026-07-07-L01,32,2026-07-07,Tuesday,outbound,activity-32-2026-07-07-002,work,Z3,Z2,2026-07-07 07:33:18.014640,2026-07-07 08:30:00,2026-07-07 06:30:00,2026-07-07 07:33:18.014640,False,8.0,2026-07-07 08:23:36.883320,2026-07-07 08:23:36.883320,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 07:33:18.014640,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,7.0,0.0,7.0,2.0,0.0,41.314,50.314,46.83,22.014,0.840523,heavy_rain,W2,workday,P0_no_policy,P0_baseline,7.0,0.0,1.1,0.0,7.0
32-2026-07-07-L02,32,2026-07-07,Tuesday,return_home,activity-32-2026-07-07-002,return_home,Z2,Z3,2026-07-07 17:00:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,54.139,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 17:00:00,metro,False,,False,False,metro,walk-metro-walk,True,3.0,0.0,3.0,16.0,9.153,25.986,54.139,4.0,34.999,,heavy_rain,W2,workday,P0_no_policy,P0_baseline,19.0,0.0,1.1,0.0,19.0
33-2026-07-07-L01,33,2026-07-07,Tuesday,outbound,activity-33-2026-07-07-002,work,Z4,Z7,2026-07-07 08:51:17.427600,2026-07-07 10:30:00,2026-07-07 08:30:00,2026-07-07 08:51:17.427600,False,5.0,2026-07-07 10:25:00.410160,2026-07-07 10:25:00.410160,0.0,True,True,False,False,False,,False,False,bus,bus,2,51.703,10.514,20.0,21.189,4.0,32.013,31.638,12.0,5.714,20.065,8.0,4.8,2026-07-07 08:51:17.427600,metro,False,,False,False,metro,walk-bus-walk-metro-walk-bus-walk,True,14.508,0.0,14.508,20.0,10.0,49.208,93.716,9.0,25.294,,heavy_rain,W2,workday,P0_no_policy,P0_baseline,34.508,0.0,1.1,0.0,21.708
33-2026-07-07-L02,33,2026-07-07,Tuesday,return_home,activity-33-2026-07-07-002,return_home,Z7,Z4,2026-07-07 19:00:00,,,,False,5.0,,,,,,False,False,False,,False,True,bus,walk,1,20.972,4.8,8.0,8.172,2.0,43.347,20.972,8.0,4.8,0.0,0.0,0.0,2026-07-07 19:00:00,metro,False,,False,False,metro,walk-bus-walk-metro-walk,True,8.128,0.0,8.128,20.0,5.0,36.191,69.319,7.0,29.834,,heavy_rain,W2,workday,P0_no_policy,P0_baseline,28.128,0.0,1.1,0.0,18.809
34-2026-07-07-L01,34,2026-07-07,Tuesday,outbound,activity-34-2026-07-07-002,work,Z7,Z2,2026-07-07 06:46:12.480360,2026-07-07 08:30:00,2026-07-07 06:30:00,2026-07-07 06:46:12.480360,False,5.0,2026-07-07 08:26:18.780000,2026-07-07 08:26:18.780000,0.0,True,True,False,False,False,,False,False,bus,bus,2,44.211,11.923,16.0,16.288,4.0,45.894,24.049,8.0,7.923,20.162,8.0,4.0,2026-07-07 06:46:12.480360,metro,False,,False,False,metro,walk-bus-walk-metro-walk-bus-walk,True,14.923,0.0,14.923,16.0,10.0,59.182,100.105,9.0,28.712,,normal,W2,workday,P0_no_policy,P0_baseline,30.923,0.0,1.1,0.0,17.131006
34-2026-07-07-L02,34,2026-07-07,Tuesday,return_home,activity-34-2026-07-07-002,return_home,Z2,Z7,2026-07-07 17:00:00,,,,False,5.0,,,,,,False,False,False,,True,False,walk,bus,1,20.293,4.0,8.0,8.293,2.0,53.894,0.0,0.0,0.0,20.293,8.0,4.0,2026-07-07 17:00:00,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,7.0,0.0,7.0,16.0,5.0,51.187,79.187,7.0,31.263,,heavy_rain,W2,workday,P0_no_policy,P0_baseline,23.0,0.0,1.1,0.0,23.0
35-2026-07-07-L01,35,2026-07-07,Tuesday,outbound,activity-35-2026-07-07-002,work,Z2,Z1,2026-07-07 07:52:25.201920,2026-07-07 08:30:00,2026-07-07 06:30:00,2026-07-07 07:52:25.201920,False,8.0,2026-07-07 08:22:37.802220,2026-07-07 08:22:37.802220,0.0,True,True,False,False,False,,True,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 07:52:25.201920,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,7.609,0.0,7.609,2.0,0.0,20.601,30.21,26.21,21.905,1.075817,heavy_rain,W2,workday,P0_no_policy,P0_baseline,7.609,0.0,1.1,0.0,7.609
35-2026-07-07-L02,35,2026-07-07,Tuesday,return_home,activity-35-2026-07-07-002,return_home,Z1,Z2,2026-07-07 18:30:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,33.394,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 18:30:00,metro,False,,False,False,metro,walk-metro-walk,True,4.5,0.0,4.5,16.0,0.0,12.894,33.394,4.0,34.998,,heavy_rain,W2,workday,P0_no_policy,P0_baseline,20.5,0.0,1.1,0.0,20.5
36-2026-07-07-L01,36,2026-07-07,Tuesday,outbound,activity-36-2026-07-07-002,work,Z6,Z3,2026-07-07 07:10:18.089460,2026-07-07 08:30:00,2026-07-07 06:30:00,2026-07-07 07:10:18.089460,False,5.0,2026-07-07 08:25:00,2026-07-07 08:25:00,0.0,True,True,False,False,False,,False,True,bus,walk,1,32.074,6.429,12.0,13.646,2.0,37.625,32.074,12.0,6.429,0.0,0.0,0.0,2026-07-07 07:10:18.089460,metro,False,,False,False,metro,walk-bus-walk-metro-walk,True,10.029,0.0,10.029,20.0,5.0,39.67,74.699,6.0,27.121,,heavy_rain,W2,workday,P0_no_policy,P0_baseline,30.029,0.0,1.1,0.0,30.029
36-2026-07-07-L02,36,2026-07-07,Tuesday,return_home,activity-36-2026-07-07-002,return_home,Z3,Z6,2026-07-07 18:00:00,,,,False,5.0,,,,,,False,False,False,,False,True,bus,walk,1,20.365,4.0,8.0,8.365,2.0,42.524,20.365,8.0,4.0,0.0,0.0,0.0,2026-07-07 18:00:00,metro,False,,False,False,metro,walk-bus-walk-metro-walk,True,8.5,0.0,8.5,20.0,5.0,34.389,67.889,6.0,29.366,,heavy_rain,W2,workday,P0_no_policy,P0_baseline,28.5,0.0,1.1,0.0,28.5
37-2026-07-07-L01,37,2026-07-07,Tuesday,outbound,activity-37-2026-07-07-003,work,Z3,Z7,2026-07-07 06:23:24.403920,2026-07-07 08:00:00,2026-07-07 06:00:00,2026-07-07 06:23:24.403920,False,5.0,2026-07-07 07:55:00,2026-07-07 07:55:00,0.0,True,True,False,False,False,,False,True,bus,walk,1,24.501,11.0,8.0,5.501,2.0,62.092,24.501,8.0,11.0,0.0,0.0,0.0,2026-07-07 06:23:24.403920,metro,False,,False,False,metro,walk-bus-walk-metro-walk,True,14.0,0.0,14.0,16.0,13.0,48.593,91.593,7.0,33.075,,normal,W2,workday,P0_no_policy,P0_baseline,30.0,0.0,1.1,0.0,8.0
37-2026-07-07-L02,37,2026-07-07,Tuesday,return_home,activity-37-2026-07-07-003,return_home,Z7,Z3,2026-07-07 17:30:00,,,,False,5.0,,,,,,False,False,False,,True,False,walk,bus,1,20.347,4.0,8.0,8.347,2.0,65.592,0.0,0.0,0.0,20.347,8.0,4.0,2026-07-07 17:30:00,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,8.5,0.0,8.5,16.0,15.0,51.439,90.939,7.0,31.245,,heavy_rain,W2,workday,P0_no_policy,P0_baseline,24.5,0.0,1.1,0.0,24.5
38-2026-07-07-L01,38,2026-07-07,Tuesday,outbound,activity-38-2026-07-07-003,medical,Z8,Z8,2026-07-07 07:57:09.106740,2026-07-07 09:00:00,2026-07-07 07:00:00,2026-07-07 07:57:09.106740,False,10.0,2026-07-07 08:50:00.856680,2026-07-07 08:50:00.856680,0.0,True,True,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 07:57:09.106740,bus,False,,False,False,bus,walk-bus-walk,True,5.714,0.0,5.714,12.0,0.0,35.147,52.862,2.0,11.948,1.075817,heavy_rain,W2,workday,P0_no_policy,P0_baseline,17.714,0.0,1.3,0.0,17.714
38-2026-07-07-L02,38,2026-07-07,Tuesday,between_activities,activity-38-2026-07-07-004,visit,Z8,Z2,2026-07-07 11:52:42.423360,2026-07-07 13:00:00,2026-07-07 11:00:00,2026-07-07 11:52:42.423360,False,10.0,2026-07-07 12:50:00,2026-07-07 12:50:00,0.0,True,True,False,False,False,,False,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 11:52:42.423360,bus,False,,False,False,bus,walk-bus-walk,True,10.0,0.0,10.0,10.0,0.0,37.293,57.293,2.0,17.972,0.476667,normal,W2,workday,P0_no_policy,P0_baseline,20.0,0.0,1.3,0.0,0
38-2026-07-07-L03,38,2026-07-07,Tuesday,return_home,activity-38-2026-07-07-004,return_home,Z2,Z8,2026-07-07 17:00:00,,,,False,10.0,,,,,,False,False,False,,True,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 17:00:00,bus,False,,False,False,bus,walk-bus-walk,True,4.5,0.0,4.5,10.0,0.0,55.959,70.459,2.0,11.977,0.863399,heavy_rain,W2,workday,P0_no_policy,P0_baseline,14.5,0.0,1.3,0.0,14.5
39-2026-07-07-L01,39,2026-07-07,Tuesday,outbound,activity-39-2026-07-07-001,out_of_home_family_activity,Z6,Z6,2026-07-07 14:28:07.486860,2026-07-07 15:30:00,2026-07-07 13:30:00,2026-07-07 14:28:07.486860,False,10.0,2026-07-07 15:20:00,2026-07-07 15:20:00,0.0,True,True,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 14:28:07.486860,bus,False,,False,False,bus,walk-bus-walk,True,10.0,0.0,10.0,12.0,0.0,29.875,51.875,2.0,17.972,0.476667,normal,W2,workday,P0_no_policy,P0_baseline,22.0,0.0,1.3,0.0,0
39-2026-07-07-L02,39,2026-07-07,Tuesday,return_home,activity-39-2026-07-07-001,return_home,Z6,Z6,2026-07-07 16:30:00,,,,False,10.0,,,,,,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 16:30:00,bus,False,,False,False,bus,walk-bus-walk,True,10.0,0.0,10.0,12.0,0.0,40.475,62.475,2.0,13.265,0.476667,normal,W2,workday,P0_no_policy,P0_baseline,22.0,0.0,1.3,0.0,6.0
4-2026-07-07-L01,4,2026-07-07,Tuesday,outbound,activity-4-2026-07-07-003,work,Z4,Z4,2026-07-07 09:18:39.869820,2026-07-07 10:30:00,2026-07-07 08:30:00,2026-07-07 09:18:39.869820,False,10.0,2026-07-07 10:20:45.340320,2026-07-07 10:20:45.340320,0.0,True,True,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 09:18:39.869820,bus,False,,False,False,bus,walk-bus-walk,True,6.857,0.0,6.857,12.0,0.0,43.234,62.091,2.0,12.819,0.805229,heavy_rain,W2,workday,P0_no_policy,P0_baseline,18.857,0.0,1.0,0.0,12.857
4-2026-07-07-L02,4,2026-07-07,Tuesday,return_home,activity-4-2026-07-07-003,return_home,Z4,Z4,2026-07-07 19:30:00,,,,False,8.0,,,,,,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 19:30:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,10.667,0.0,10.667,2.0,0.0,21.34,34.007,28.57,23.609,0.802922,heavy_rain,W2,workday,P0_no_policy,P0_baseline,10.667,0.0,1.0,0.0,10.667
41-2026-07-07-L01,41,2026-07-07,Tuesday,outbound,activity-41-2026-07-07-002,shopping,Z7,Z7,2026-07-07 09:07:28.095720,2026-07-07 10:00:00,2026-07-07 08:00:00,2026-07-07 09:07:28.095720,False,10.0,2026-07-07 09:50:02.383860,2026-07-07 09:50:02.383860,0.0,True,True,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 09:07:28.095720,bus,False,,False,False,bus,walk-bus-walk,True,4.0,0.0,4.0,8.0,0.0,30.571,42.571,2.0,11.997,1.087582,heavy_rain,W2,workday,P0_no_policy,P0_baseline,12.0,0.0,1.3,0.0,12.0
41-2026-07-07-L02,41,2026-07-07,Tuesday,between_activities,activity-41-2026-07-07-003,shopping,Z7,Z7,2026-07-07 14:17:22.328280,2026-07-07 15:00:00,2026-07-07 13:00:00,2026-07-07 14:17:22.328280,False,10.0,2026-07-07 14:50:00,2026-07-07 14:50:00,0.0,True,True,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 14:17:22.328280,bus,False,,False,False,bus,walk-bus-walk,True,7.0,0.0,7.0,8.0,0.0,17.628,32.628,2.0,17.972,0.476667,normal,W2,workday,P0_no_policy,P0_baseline,15.0,0.0,1.3,0.0,0
41-2026-07-07-L03,41,2026-07-07,Tuesday,return_home,activity-41-2026-07-07-003,return_home,Z7,Z7,2026-07-07 17:00:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 17:00:00,bus,False,,False,False,bus,walk-bus-walk,True,4.5,0.0,4.5,8.0,0.0,30.031,42.531,2.0,12.02,0.863399,heavy_rain,W2,workday,P0_no_policy,P0_baseline,12.5,0.0,1.3,0.0,12.5
42-2026-07-07-L01,42,2026-07-07,Tuesday,outbound,activity-42-2026-07-07-002,shopping,Z2,Z2,2026-07-07 15:15:02.427180,2026-07-07 16:00:00,2026-07-07 14:00:00,2026-07-07 15:15:02.427180,False,10.0,2026-07-07 15:50:00,2026-07-07 15:50:00,0.0,True,True,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 15:15:02.427180,bus,False,,False,False,bus,walk-bus-walk,True,7.0,0.0,7.0,8.0,0.0,19.96,34.96,2.0,17.972,0.476667,normal,W2,workday,P0_no_policy,P0_baseline,15.0,0.0,1.3,0.0,0
42-2026-07-07-L02,42,2026-07-07,Tuesday,return_home,activity-42-2026-07-07-002,return_home,Z2,Z2,2026-07-07 17:30:00,,,,False,8.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 17:30:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,11.0,0.0,11.0,2.0,0.0,15.029,28.029,20.57,21.698,1.111765,heavy_rain,W2,workday,P0_no_policy,P0_baseline,11.0,0.0,1.3,0.0,11.0
44-2026-07-07-L01,44,2026-07-07,Tuesday,outbound,activity-44-2026-07-07-001,medical,Z4,Z7,2026-07-07 10:08:05.398440,2026-07-07 11:30:00,2026-07-07 09:30:00,2026-07-07 10:08:05.398440,False,5.0,2026-07-07 11:24:38.829960,2026-07-07 11:24:38.829960,0.0,True,True,False,False,False,,False,True,bus,walk,1,29.539,6.857,12.0,10.681,2.0,42.018,29.539,12.0,6.857,0.0,0.0,0.0,2026-07-07 10:08:05.398440,metro,False,,False,False,metro,walk-bus-walk-metro-walk,True,12.857,0.0,12.857,20.0,5.0,38.7,76.557,7.0,29.605,,normal,W2,workday,P0_no_policy,P0_baseline,32.857,0.0,1.3,0.0,0
44-2026-07-07-L02,44,2026-07-07,Tuesday,return_home,activity-44-2026-07-07-001,return_home,Z7,Z4,2026-07-07 13:00:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,53.019,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 13:00:00,metro,False,,False,False,metro,walk-metro-walk,True,5.0,0.0,5.0,20.0,0.0,28.019,53.019,5.0,35.001,,normal,W2,workday,P0_no_policy,P0_baseline,25.0,0.0,1.3,0.0,0
46-2026-07-07-L01,46,2026-07-07,Tuesday,outbound,activity-46-2026-07-07-001,shopping,Z5,Z5,2026-07-07 15:12:31.893060,2026-07-07 16:00:00,2026-07-07 14:00:00,2026-07-07 15:12:31.893060,False,10.0,2026-07-07 15:50:00,2026-07-07 15:50:00,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 15:12:31.893060,bus,False,,False,False,bus,walk-bus-walk,True,10.0,0.0,10.0,12.0,0.0,15.468,37.468,2.0,17.972,0.476667,normal,W2,workday,P0_no_policy,P0_baseline,22.0,0.0,1.3,0.0,0
46-2026-07-07-L02,46,2026-07-07,Tuesday,return_home,activity-46-2026-07-07-001,return_home,Z5,Z5,2026-07-07 17:30:00,,,,False,10.0,,,,,,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 17:30:00,bus,False,,False,False,bus,walk-bus-walk,True,5.714,0.0,5.714,12.0,0.0,23.488,41.202,2.0,11.835,1.111765,heavy_rain,W2,workday,P0_no_policy,P0_baseline,17.714,0.0,1.3,0.0,17.714
47-2026-07-07-L01,47,2026-07-07,Tuesday,outbound,activity-47-2026-07-07-002,medical,Z3,Z6,2026-07-07 12:37:14.993040,2026-07-07 14:00:00,2026-07-07 12:00:00,2026-07-07 12:37:14.993040,False,10.0,2026-07-07 13:50:00,2026-07-07 13:50:00,0.0,True,True,False,False,False,,True,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 12:37:14.993040,bus,False,,False,False,bus,walk-bus-walk,True,7.0,0.0,7.0,10.0,0.0,55.75,72.75,2.0,17.972,0.476667,normal,W2,workday,P0_no_policy,P0_baseline,17.0,0.0,1.3,0.0,0
47-2026-07-07-L02,47,2026-07-07,Tuesday,return_home,activity-47-2026-07-07-002,return_home,Z6,Z3,2026-07-07 17:00:00,,,,False,10.0,,,,,,False,False,False,,True,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 17:00:00,bus,False,,False,False,bus,walk-bus-walk,True,6.429,0.0,6.429,10.0,0.0,83.766,100.194,2.0,11.961,0.863399,heavy_rain,W2,workday,P0_no_policy,P0_baseline,16.429,0.0,1.3,0.0,16.429
